"date","location","word","value"
2020-10-12,"Texas","positive",2
2020-10-12,"Texas","dire",-3
2020-10-12,"Texas","influential",2
2020-10-12,"Texas","threatened",-2
2020-10-12,"Texas","positive",2
2020-10-12,"Texas","dire",-3
2020-10-12,"Texas","influential",2
2020-10-12,"Texas","blessing",3
2020-10-12,"Texas","saved",2
2020-10-12,"Texas","nice",3
2020-10-12,"Texas","damn",-4
2020-10-14,"Texas","stupid",-2
2020-10-14,"Texas","stop",-1
2020-10-14,"Texas","stop",-1
2020-10-14,"Texas","treasonous",-3
2020-10-15,"Texas","clean",2
2020-10-15,"Texas","stop",-1
2020-10-15,"Texas","brilliant",4
2020-10-16,"Texas","sad",-2
2020-10-16,"Texas","true",2
2020-10-16,"Texas","bad",-3
2020-10-16,"Texas","advantage",2
2020-10-16,"Texas","fraud",-4
2020-10-16,"Texas","lucky",3
2020-10-16,"Texas","struck",-1
2020-10-16,"Texas","positive",2
2020-10-16,"Texas","horrible",-3
2020-10-16,"Texas","hate",-3
2020-10-16,"Texas","unemployment",-2
2020-10-17,"Texas","attack",-1
2020-10-17,"Texas","mistake",-2
2020-10-17,"Texas","expose",-1
2020-10-18,"Texas","pathetic",-2
2020-02-02,"Utah","misinformation",-2
2020-02-02,"Utah","fucked",-4
2020-02-02,"Utah","lol",3
2020-02-02,"Utah","misinformation",-2
2020-02-02,"Utah","wrong",-2
2020-02-11,"Utah","stop",-1
2020-02-11,"Utah","increased",1
2020-02-11,"Utah","positive",2
2020-02-11,"Utah","hell",-4
2020-02-11,"Utah","protect",1
2020-02-11,"Utah","hate",-3
2020-02-11,"Utah","hell",-4
2020-02-11,"Utah","protect",1
2020-02-11,"Utah","hate",-3
2020-02-11,"Utah","hell",-4
2020-02-11,"Utah","protect",1
2020-02-11,"Utah","hate",-3
2020-02-11,"Utah","hell",-4
2020-02-11,"Utah","protect",1
2020-02-11,"Utah","hate",-3
2020-02-11,"Utah","stupid",-2
2020-02-11,"Utah","conspiracy",-3
2020-02-11,"Utah","hope",2
2020-02-13,"Utah","fake",-3
2020-03-15,"Utah","death",-2
2020-03-15,"Utah","prosecuted",-2
2020-03-20,"Utah","flu",-2
2020-03-20,"Utah","sick",-2
2020-03-20,"Utah","flu",-2
2020-03-20,"Utah","flu",-2
2020-03-26,"Utah","hope",2
2020-03-26,"Utah","poor",-2
2020-04-16,"Utah","crazy",-2
2020-04-16,"Utah","pay",-1
2020-06-24,"Utah","true",2
2020-06-24,"Utah","racist",-3
2020-06-24,"Utah","stop",-1
2020-06-24,"Utah","hard",-1
2020-06-24,"Utah","smart",1
2020-06-24,"Utah","hard",-1
2020-06-24,"Utah","united",1
2020-06-24,"Utah","appreciates",2
2020-07-07,"Utah","failures",-2
2020-07-07,"Utah","failures",-2
2020-07-11,"Utah","dead",-3
2020-07-11,"Utah","proud",2
2020-07-11,"Utah","selfish",-3
2020-07-11,"Utah","disregard",-2
2020-07-11,"Utah","protect",1
2020-07-11,"Utah","bothered",-2
2020-07-15,"Utah","positive",2
2020-07-15,"Utah","glad",3
2020-07-15,"Utah","safe",1
2020-07-15,"Utah","sucks",-3
2020-07-15,"Utah","bad",-3
2020-07-15,"Utah","lovely",3
2020-07-23,"Utah","traumatic",-3
2020-07-23,"Utah","disorder",-2
2020-07-23,"Utah","affected",-1
2020-07-23,"Utah","fascinating",3
2020-07-23,"Utah","flu",-2
2020-07-23,"Utah","effective",2
2020-07-23,"Utah","flu",-2
2020-07-23,"Utah","combat",-1
2020-07-23,"Utah","effective",2
2020-07-23,"Utah","cool",1
2020-07-23,"Utah","worth",2
2020-07-23,"Utah","hard",-1
2020-07-23,"Utah","progress",2
2020-07-23,"Utah","lost",-3
2020-07-23,"Utah","flu",-2
2020-07-23,"Utah","significance",1
2020-07-30,"Utah","reached",1
2020-08-03,"Utah","love",3
2020-10-06,"Utah","growth",2
2020-10-06,"Utah","unemployment",-2
2020-10-06,"Utah","bad",-3
2020-10-06,"Utah","supporting",1
2020-10-06,"Utah","loss",-3
2020-08-16,"Vermont","wow",4
2020-08-16,"Vermont","straight",1
2020-08-16,"Vermont","wow",4
2020-08-16,"Vermont","bright",1
2020-02-13,"Virginia","cutting",-1
2020-02-14,"Virginia","fake",-3
2020-02-14,"Virginia","poison",-2
2020-02-14,"Virginia","lawsuits",-2
2020-02-14,"Virginia","agree",1
2020-02-14,"Virginia","gun",-1
2020-02-14,"Virginia","disturbing",-2
2020-02-14,"Virginia","fear",-2
2020-02-14,"Virginia","spark",1
2020-02-14,"Virginia","violence",-3
2020-02-14,"Virginia","gun",-1
2020-02-14,"Virginia","disturbing",-2
2020-02-14,"Virginia","fear",-2
2020-02-14,"Virginia","spark",1
2020-02-14,"Virginia","violence",-3
2020-02-19,"Virginia","hell",-4
2020-02-19,"Virginia","eviction",-1
2020-02-25,"Virginia","happy",3
2020-03-17,"Virginia","crisis",-3
2020-03-27,"Virginia","win",4
2020-03-27,"Virginia","won",3
2020-03-27,"Virginia","peace",2
2020-03-27,"Virginia","win",4
2020-03-27,"Virginia","selfish",-3
2020-03-27,"Virginia","increase",1
2020-03-27,"Virginia","safe",1
2020-03-27,"Virginia","worse",-3
2020-04-04,"Virginia","failing",-2
2020-04-15,"Virginia","super",3
2020-04-15,"Virginia","killed",-3
2020-04-15,"Virginia","fuck",-4
2020-04-15,"Virginia","fuck",-4
2020-04-15,"Virginia","war",-2
2020-04-15,"Virginia","hoax",-2
2020-04-15,"Virginia","fuck",-4
2020-04-15,"Virginia","tired",-2
2020-04-15,"Virginia","fuck",-4
2020-04-15,"Virginia","sick",-2
2020-04-16,"Virginia","avoid",-1
2020-04-16,"Virginia","fraud",-4
2020-04-16,"Virginia","victim",-3
2020-04-27,"Virginia","safe",1
2020-04-27,"Virginia","suspect",-1
2020-05-01,"Virginia","care",2
2020-05-01,"Virginia","justice",2
2020-05-01,"Virginia","sick",-2
2020-05-01,"Virginia","proud",2
2020-05-01,"Virginia","ridiculous",-3
2020-05-01,"Virginia","crushed",-2
2020-05-08,"Virginia","support",2
2020-05-08,"Virginia","hunger",-2
2020-05-08,"Virginia","reach",1
2020-05-15,"Virginia","agree",1
2020-05-15,"Virginia","agree",1
2020-05-27,"Virginia","hate",-3
2020-05-27,"Virginia","lack",-2
2020-05-27,"Virginia","abuse",-3
2020-05-27,"Virginia","dead",-3
2020-05-27,"Virginia","funny",4
2020-05-27,"Virginia","care",2
2020-05-27,"Virginia","dead",-3
2020-05-30,"Virginia","feeling",1
2020-06-01,"Virginia","top",2
2020-06-03,"Virginia","thankful",2
2020-06-03,"Virginia","feeling",1
2020-06-03,"Virginia","safe",1
2020-06-03,"Virginia","joke",2
2020-06-05,"Virginia","lied",-2
2020-06-05,"Virginia","misinformed",-2
2020-06-05,"Virginia","won",3
2020-06-05,"Virginia","worse",-3
2020-06-05,"Virginia","prevent",-1
2020-06-05,"Virginia","lost",-3
2020-06-05,"Virginia","crazy",-2
2020-06-05,"Virginia","ass",-4
2020-06-11,"Virginia","died",-3
2020-06-28,"Virginia","died",-3
2020-06-28,"Virginia","damage",-3
2020-06-28,"Virginia","fight",-1
2020-07-31,"Virginia","crisis",-3
2020-07-31,"Virginia","anti",-1
2020-08-01,"Virginia","support",2
2020-08-01,"Virginia","crisis",-3
2020-08-01,"Virginia","share",1
2020-08-01,"Virginia","crisis",-3
2020-08-01,"Virginia","supporting",1
2020-08-01,"Virginia","care",2
2020-08-01,"Virginia","crisis",-3
2020-08-01,"Virginia","risk",-2
2020-08-01,"Virginia","violence",-3
2020-08-01,"Virginia","safe",1
2020-08-01,"Virginia","crisis",-3
2020-08-20,"Virginia","protest",-2
2020-08-20,"Virginia","ass",-4
2020-08-20,"Virginia","admits",-1
2020-08-20,"Virginia","support",2
2020-08-20,"Virginia","saved",2
2020-08-20,"Virginia","saved",2
2020-08-20,"Virginia","promised",1
2020-08-20,"Virginia","deny",-2
2020-08-23,"Virginia","sick",-2
2020-08-23,"Virginia","vulnerable",-2
2020-08-23,"Virginia","illness",-2
2020-08-23,"Virginia","sick",-2
2020-08-23,"Virginia","ill",-2
2020-08-23,"Virginia","sick",-2
2020-09-02,"Virginia","flu",-2
2020-09-03,"Virginia","fun",4
2020-09-03,"Virginia","increase",1
2020-09-03,"Virginia","risk",-2
2020-09-03,"Virginia","flu",-2
2020-09-20,"Virginia","safe",1
2020-09-25,"Virginia","confuse",-2
2020-09-25,"Virginia","unbiased",2
2020-09-28,"Virginia","die",-3
2020-09-28,"Virginia","easy",1
2020-10-02,"Virginia","excuse",-1
2020-10-02,"Virginia","conflict",-2
2020-02-20,"Washington","misinformation",-2
2020-02-20,"Washington","strange",-1
2020-02-20,"Washington","free",1
2020-02-20,"Washington","falling",-1
2020-02-29,"Washington","bullshit",-4
2020-02-29,"Washington","nice",3
2020-03-01,"Washington","exposed",-1
2020-03-01,"Washington","won",3
2020-03-01,"Washington","positive",2
2020-03-01,"Washington","wicked",-2
2020-03-04,"Washington","glad",3
2020-03-09,"Washington","accused",-2
2020-03-09,"Washington","positive",2
2020-03-09,"Washington","disaster",-2
2020-03-09,"Washington","fear",-2
2020-03-09,"Washington","vulnerable",-2
2020-03-11,"Washington","negative",-2
2020-03-13,"Washington","support",2
2020-03-18,"Washington","fear",-2
2020-03-18,"Washington","shit",-4
2020-03-21,"Washington","mistake",-2
2020-03-21,"Washington","enemy",-2
2020-03-21,"Washington","killed",-3
2020-03-21,"Washington","attack",-1
2020-03-21,"Washington","kill",-3
2020-03-21,"Washington","illegal",-3
2020-03-21,"Washington","died",-3
2020-03-21,"Washington","worse",-3
2020-03-22,"Washington","support",2
2020-03-22,"Washington","true",2
2020-03-22,"Washington","comedy",1
2020-03-22,"Washington","relieve",1
2020-03-27,"Washington","unemployment",-2
2020-03-27,"Washington","lost",-3
2020-03-27,"Washington","impressed",3
2020-03-27,"Washington","love",3
2020-03-27,"Washington","foolish",-2
2020-03-27,"Washington","ass",-4
2020-03-27,"Washington","obnoxious",-3
2020-03-27,"Washington","catastrophic",-4
2020-03-27,"Washington","cut",-1
2020-03-27,"Washington","rich",2
2020-03-27,"Washington","protect",1
2020-04-01,"Washington","denied",-2
2020-04-01,"Washington","sick",-2
2020-04-01,"Washington","leave",-1
2020-04-01,"Washington","denied",-2
2020-04-01,"Washington","sick",-2
2020-04-01,"Washington","leave",-1
2020-04-01,"Washington","care",2
2020-04-02,"Washington","hoax",-2
2020-04-02,"Washington","agree",1
2020-04-04,"Washington","amazing",4
2020-04-06,"Washington","funny",4
2020-04-06,"Washington","attack",-1
2020-04-14,"Washington","safe",1
2020-04-14,"Washington","safe",1
2020-04-14,"Washington","broken",-1
2020-04-14,"Washington","limits",-1
2020-04-14,"Washington","broke",-1
2020-04-14,"Washington","limits",-1
2020-04-14,"Washington","safe",1
2020-04-14,"Washington","disaster",-2
2020-04-16,"Washington","endorsed",2
2020-04-16,"Washington","denying",-2
2020-04-16,"Washington","hide",-1
2020-04-16,"Washington","combat",-1
2020-04-20,"Washington","reach",1
2020-04-20,"Washington","demanding",-1
2020-04-28,"Washington","trust",1
2020-05-03,"Washington","top",2
2020-05-03,"Washington","darkest",-2
2020-05-30,"Washington","fake",-3
2020-05-30,"Washington","swear",-2
2020-05-30,"Washington","worse",-3
2020-05-30,"Washington","die",-3
2020-05-31,"Washington","obsessed",2
2020-05-31,"Washington","wrong",-2
2020-05-31,"Washington","crap",-3
2020-05-31,"Washington","matters",1
2020-05-31,"Washington","ignore",-1
2020-05-31,"Washington","failed",-2
2020-05-31,"Washington","stop",-1
2020-05-31,"Washington","blaming",-2
2020-05-31,"Washington","matters",1
2020-05-31,"Washington","failed",-2
2020-06-02,"Washington","wow",4
2020-06-09,"Washington","care",2
2020-06-13,"Washington","surviving",2
2020-06-15,"Washington","stereotype",-2
2020-06-15,"Washington","solidarity",2
2020-06-16,"Washington","devastated",-2
2020-06-16,"Washington","hates",-3
2020-06-16,"Washington","care",2
2020-06-20,"Washington","impose",-1
2020-06-21,"Washington","struggling",-2
2020-06-21,"Washington","struggling",-2
2020-06-21,"Washington","fantastic",4
2020-07-04,"Washington","poverty",-1
2020-07-04,"Washington","dead",-3
2020-07-04,"Washington","dead",-3
2020-07-04,"Washington","matter",1
2020-07-08,"Washington","lol",3
2020-07-11,"Washington","death",-2
2020-07-14,"Washington","god",1
2020-07-14,"Washington","crazy",-2
2020-07-28,"Washington","flu",-2
2020-07-28,"Washington","true",2
2020-07-28,"Washington","blame",-2
2020-07-28,"Washington","approved",2
2020-07-28,"Washington","reaching",1
2020-07-28,"Washington","crap",-3
2020-07-28,"Washington","excited",3
2020-07-30,"Washington","benefit",2
2020-08-02,"Washington","positive",2
2020-08-02,"Washington","fire",-2
2020-08-02,"Washington","stop",-1
2020-08-15,"Washington","accused",-2
2020-08-16,"Washington","free",1
2020-08-19,"Washington","sick",-2
2020-08-19,"Washington","sick",-2
2020-08-21,"Washington","reach",1
2020-08-21,"Washington","agreement",1
2020-08-26,"Washington","loss",-3
2020-08-26,"Washington","lol",3
2020-09-14,"Washington","blocked",-1
2020-09-14,"Washington","support",2
2020-09-14,"Washington","failure",-2
2020-09-23,"Washington","waste",-1
2020-10-01,"Washington","dear",2
2020-10-01,"Washington","approval",2
2020-10-01,"Washington","tired",-2
2020-10-01,"Washington","supporting",1
2020-10-01,"Washington","emergency",-2
2020-10-01,"Washington","jeopardy",-2
2020-10-01,"Washington","illness",-2
2020-10-01,"Washington","death",-2
2020-10-01,"Washington","promises",1
2020-10-12,"Washington","accept",1
2020-10-12,"Washington","evil",-3
2020-10-12,"Washington","spirit",1
2020-10-12,"Washington","failing",-2
2020-10-12,"Washington","frustrated",-2
2020-10-12,"Washington","denying",-2
2020-10-12,"Washington","stop",-1
2020-10-12,"Washington","failing",-2
2020-10-12,"Washington","frustrated",-2
2020-10-12,"Washington","super",3
2020-10-12,"Washington","confident",2
2020-10-12,"Washington","deficit",-2
2020-10-12,"Washington","shameful",-2
2020-10-15,"Washington","illness",-2
2020-10-15,"Washington","death",-2
2020-10-16,"Washington","failed",-2
2020-10-16,"Washington","failed",-2
2020-10-16,"Washington","unemployment",-2
2020-02-12,"Washington DC","deficit",-2
2020-02-12,"Washington DC","cuts",-1
2020-02-12,"Washington DC","failure",-2
2020-02-19,"Washington DC","fan",3
2020-02-19,"Washington DC","resolved",2
2020-02-19,"Washington DC","fan",3
2020-02-19,"Washington DC","resolved",2
2020-03-16,"Washington DC","terrible",-3
2020-03-16,"Washington DC","dead",-3
2020-03-16,"Washington DC","prevent",-1
2020-03-16,"Washington DC","substantial",1
2020-03-16,"Washington DC","warn",-2
2020-03-16,"Washington DC","substantial",1
2020-03-16,"Washington DC","questioned",-1
2020-03-16,"Washington DC","wow",4
2020-03-17,"Washington DC","blame",-2
2020-03-17,"Washington DC","importance",2
2020-03-25,"Washington DC","forget",-1
2020-03-25,"Washington DC","lack",-2
2020-03-25,"Washington DC","die",-3
2020-03-25,"Washington DC","denies",-2
2020-03-25,"Washington DC","emergency",-2
2020-03-25,"Washington DC","horrific",-3
2020-03-25,"Washington DC","care",2
2020-03-25,"Washington DC","deny",-2
2020-03-25,"Washington DC","eviction",-1
2020-03-31,"Washington DC","crisis",-3
2020-03-31,"Washington DC","bad",-3
2020-04-06,"Washington DC","reached",1
2020-04-06,"Washington DC","top",2
2020-04-08,"Washington DC","shit",-4
2020-04-08,"Washington DC","lol",3
2020-04-12,"Washington DC","stopped",-1
2020-04-19,"Washington DC","positive",2
2020-04-19,"Washington DC","helps",2
2020-04-19,"Washington DC","ban",-2
2020-04-19,"Washington DC","huge",1
2020-04-19,"Washington DC","demand",-1
2020-04-19,"Washington DC","flu",-2
2020-04-19,"Washington DC","positive",2
2020-04-19,"Washington DC","crime",-3
2020-04-19,"Washington DC","committed",1
2020-04-19,"Washington DC","safety",1
2020-04-19,"Washington DC","lawsuit",-2
2020-04-19,"Washington DC","top",2
2020-04-19,"Washington DC","struggling",-2
2020-04-19,"Washington DC","creative",2
2020-04-19,"Washington DC","entertaining",2
2020-04-19,"Washington DC","extend",1
2020-04-21,"Washington DC","die",-3
2020-04-24,"Washington DC","debt",-2
2020-04-24,"Washington DC","distress",-2
2020-04-24,"Washington DC","worsen",-3
2020-04-26,"Washington DC","bully",-2
2020-04-28,"Washington DC","huge",1
2020-04-28,"Washington DC","kudos",3
2020-04-28,"Washington DC","difficult",-1
2020-04-28,"Washington DC","easy",1
2020-04-28,"Washington DC","excellent",3
2020-05-07,"Washington DC","criticize",-2
2020-05-07,"Washington DC","propaganda",-2
2020-05-07,"Washington DC","flu",-2
2020-05-27,"Washington DC","mocks",-2
2020-05-28,"Washington DC","exhausted",-2
2020-06-02,"Washington DC","sick",-2
2020-06-02,"Washington DC","death",-2
2020-06-02,"Washington DC","sick",-2
2020-06-02,"Washington DC","death",-2
2020-06-05,"Washington DC","missed",-2
2020-06-05,"Washington DC","hard",-1
2020-06-05,"Washington DC","grave",-2
2020-06-05,"Washington DC","missed",-2
2020-06-05,"Washington DC","hard",-1
2020-06-05,"Washington DC","deficit",-2
2020-06-08,"Washington DC","misreporting",-2
2020-06-08,"Washington DC","death",-2
2020-06-08,"Washington DC","flu",-2
2020-06-08,"Washington DC","prevents",-1
2020-06-08,"Washington DC","failures",-2
2020-06-14,"Washington DC","nice",3
2020-06-14,"Washington DC","nice",3
2020-06-21,"Washington DC","fuck",-4
2020-06-22,"Washington DC","crazy",-2
2020-06-22,"Washington DC","swear",-2
2020-06-24,"Washington DC","kill",-3
2020-06-24,"Washington DC","safe",1
2020-06-24,"Washington DC","hoax",-2
2020-06-27,"Washington DC","top",2
2020-06-27,"Washington DC","top",2
2020-07-01,"Washington DC","hate",-3
2020-07-01,"Washington DC","pathetic",-2
2020-07-06,"Washington DC","wrong",-2
2020-07-24,"Washington DC","promoting",1
2020-07-24,"Washington DC","irresponsible",2
2020-07-24,"Washington DC","ill",-2
2020-08-12,"Washington DC","fucking",-4
2020-08-12,"Washington DC","killed",-3
2020-08-12,"Washington DC","risk",-2
2020-08-12,"Washington DC","sick",-2
2020-08-12,"Washington DC","accidentally",-2
2020-08-15,"Washington DC","racism",-3
2020-08-15,"Washington DC","ha",2
2020-08-15,"Washington DC","lied",-2
2020-08-15,"Washington DC","die",-3
2020-08-15,"Washington DC","died",-3
2020-08-15,"Washington DC","failure",-2
2020-08-15,"Washington DC","protect",1
2020-08-16,"Washington DC","hope",2
2020-08-16,"Washington DC","fantastic",4
2020-08-16,"Washington DC","hope",2
2020-08-16,"Washington DC","hope",2
2020-08-16,"Washington DC","brave",2
2020-08-16,"Washington DC","hope",2
2020-08-16,"Washington DC","worst",-3
2020-08-16,"Washington DC","hope",2
2020-08-16,"Washington DC","hope",2
2020-09-04,"Washington DC","blaming",-2
2020-09-05,"Washington DC","smart",1
2020-09-07,"Washington DC","creative",2
2020-09-07,"Washington DC","motivation",1
2020-09-13,"Washington DC","ignores",-1
2020-09-13,"Washington DC","fucking",-4
2020-09-13,"Washington DC","stop",-1
2020-09-16,"Washington DC","cute",2
2020-09-16,"Washington DC","free",1
2020-09-16,"Washington DC","free",1
2020-09-16,"Washington DC","care",2
2020-09-16,"Washington DC","debt",-2
2020-09-19,"Washington DC","deficit",-2
2020-09-19,"Washington DC","pay",-1
2020-09-19,"Washington DC","ruins",-2
2020-09-19,"Washington DC","ass",-4
2020-09-19,"Washington DC","perfect",3
2020-09-19,"Washington DC","amazing",4
2020-09-28,"Washington DC","join",1
2020-09-28,"Washington DC","join",1
2020-09-28,"Washington DC","opportunities",2
2020-09-29,"Washington DC","nonsense",-2
2020-10-11,"Washington DC","god",1
2020-10-12,"Washington DC","care",2
2020-10-12,"Washington DC","increase",1
2020-10-12,"Washington DC","care",2
2020-10-12,"Washington DC","justice",2
2020-10-12,"Washington DC","mistake",-2
2020-10-12,"Washington DC","care",2
2020-10-13,"Washington DC","riots",-2
2020-10-13,"Washington DC","hope",2
2020-10-13,"Washington DC","pissed",-4
2020-10-13,"Washington DC","wins",4
2020-02-07,"West Virginia","super",3
2020-04-25,"West Virginia","cruel",-3
2020-04-25,"West Virginia","oppressive",-2
2020-04-25,"West Virginia","cruel",-3
2020-04-25,"West Virginia","protect",1
2020-05-17,"West Virginia","crisis",-3
2020-05-17,"West Virginia","hysteria",-3
2020-05-17,"West Virginia","fear",-2
2020-05-17,"West Virginia","mongering",-2
2020-05-17,"West Virginia","lost",-3
2020-05-17,"West Virginia","lost",-3
2020-05-17,"West Virginia","lost",-3
2020-05-17,"West Virginia","lost",-3
2020-06-07,"West Virginia","worst",-3
2020-06-07,"West Virginia","killed",-3
2020-08-24,"West Virginia","damn",-4
2020-08-26,"West Virginia","pretty",1
2020-09-23,"West Virginia","true",2
2020-02-07,"Wisconsin","hope",2
2020-02-07,"Wisconsin","feeling",1
2020-02-07,"Wisconsin","sad",-2
2020-02-07,"Wisconsin","racism",-3
2020-02-07,"Wisconsin","helps",2
2020-02-07,"Wisconsin","helps",2
2020-02-25,"Wisconsin","stopped",-1
2020-02-25,"Wisconsin","won",3
2020-02-25,"Wisconsin","chance",2
2020-03-20,"Wisconsin","difficult",-1
2020-03-20,"Wisconsin","death",-2
2020-03-20,"Wisconsin","sentence",-2
2020-03-20,"Wisconsin","care",2
2020-03-20,"Wisconsin","died",-3
2020-03-20,"Wisconsin","insulting",-2
2020-03-20,"Wisconsin","difficult",-1
2020-03-20,"Wisconsin","nice",3
2020-03-20,"Wisconsin","difficult",-1
2020-05-06,"Wisconsin","hard",-1
2020-05-06,"Wisconsin","misinformation",-2
2020-05-06,"Wisconsin","won",3
2020-05-06,"Wisconsin","share",1
2020-05-06,"Wisconsin","anti",-1
2020-05-06,"Wisconsin","expose",-1
2020-05-06,"Wisconsin","anti",-1
2020-05-06,"Wisconsin","disgraced",-2
2020-05-06,"Wisconsin","pain",-2
2020-05-06,"Wisconsin","fear",-2
2020-05-30,"Wisconsin","hates",-3
2020-06-05,"Wisconsin","gag",-2
2020-06-05,"Wisconsin","haha",3
2020-06-22,"Wisconsin","protesting",-2
2020-06-24,"Wisconsin","sad",-2
2020-06-25,"Wisconsin","protect",1
2020-07-21,"Wisconsin","join",1
2020-07-30,"Wisconsin","unemployment",-2
2020-07-30,"Wisconsin","lowest",-1
2020-08-08,"Wisconsin","happy",3
2020-08-09,"Wisconsin","odd",-2
2020-08-09,"Wisconsin","died",-3
2020-08-09,"Wisconsin","flu",-2
2020-08-19,"Wisconsin","blamed",-2
2020-08-20,"Wisconsin","bullshit",-4
2020-08-20,"Wisconsin","injured",-2
2020-08-26,"Wisconsin","mistake",-2
2020-08-26,"Wisconsin","care",2
2020-08-26,"Wisconsin","promise",1
2020-08-26,"Wisconsin","mistake",-2
2020-08-26,"Wisconsin","care",2
2020-08-28,"Wisconsin","wrong",-2
